Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-12-19 16:00:00;0;-1837;0;0;-1171;2780;543;90984000;
2017-12-20 00:00:00;0;-1836;0;0;-1041;3054;1597;100524000;
2017-12-20 08:00:00;0;-1518;0;162;3529;4552;5986;138996000;
2017-12-20 16:00:00;0;-1866;0;0;-1150;3010;627;89016000;
2017-12-21 00:00:00;0;-1866;0;0;-1065;3121;1215;96336000;
2017-12-21 08:00:00;0;-1039;0;561;7970;4443;6002;133500000;
2017-12-21 16:00:00;0;-1825;0;0;-1492;2716;510;84096000;
2017-12-22 00:00:00;0;-1831;0;0;-1370;3077;1410;93936000;
2017-12-22 08:00:00;0;-1057;0;543;824;4310;6101;116676000;
2017-12-22 16:00:00;0;-1833;0;0;-1301;2535;447;69600000;
2017-12-23 00:00:00;0;-1828;0;2;-1178;2983;1576;58488000;
2017-12-23 08:00:00;0;-1652;0;65;-640;4201;5176;63732000;
2017-12-23 16:00:00;0;-1869;0;0;-1311;2821;576;60984000;
2017-12-24 00:00:00;0;-1876;0;0;-1225;3045;1251;57972000;
2017-12-24 08:00:00;0;-1813;0;138;-609;4635;6305;61836000;
2017-12-24 16:00:00;0;-1853;0;0;-958;2594;490;58128000;
2017-12-25 00:00:00;0;-1843;0;0;-860;3094;1512;67380000;
2017-12-25 08:00:00;0;-1693;0;397;4613;4724;6291;78204000;
2017-12-25 16:00:00;0;-1835;0;0;-1319;2691;552;63612000;
2017-12-26 00:00:00;0;-1855;0;0;-1179;3153;1640;65784000;
2017-12-26 08:00:00;0;-1785;0;45;-660;4601;6327;80232000;
2017-12-26 16:00:00;0;-1822;0;0;-1310;2583;463;65556000;
2017-12-27 00:00:00;0;-1822;0;0;-1167;2939;1444;76608000;
2017-12-27 08:00:00;0;-1722;0;1503;28480;4438;5986;106116000;
2017-12-27 16:00:00;0;-1833;0;0;-1144;3294;908;80460000;
2017-12-28 00:00:00;0;-1842;0;0;-1072;3328;1144;84864000;
2017-12-28 08:00:00;0;-1797;0;108;-592;4829;5989;109200000;
2017-12-28 16:00:00;0;-1855;0;0;-1491;3023;750;81612000;
2017-12-29 00:00:00;0;-1884;0;0;-1452;3316;1018;83748000;
2017-12-29 08:00:00;0;-1803;0;11;-833;4755;5626;104220000;
2017-12-29 16:00:00;0;-1876;0;0;-1139;3061;756;67344000;
2017-12-30 00:00:00;0;-1832;0;0;-1036;3168;1178;57648000;
2017-12-30 08:00:00;0;-738;0;397;4966;5057;6513;63456000;
2017-12-30 16:00:00;0;-1841;0;0;-1128;2976;714;58776000;
2017-12-31 00:00:00;0;-1670;0;0;-996;3204;1557;58404000;
2017-12-31 08:00:00;0;-779;0;173;733;4649;6156;60456000;
2017-12-31 16:00:00;0;-1821;0;0;-1481;2811;640;60756000;
